Site_id;Visit_id;Species_id;Cover;Cover_class
4690;51894;2;19;6
4690;75774;2;38;7
4693;18270;2;1;1
4693;28764;2;1;1
4693;40357;2;1;1
4693;58074;2;1;1
4694;18052;1733;2;2
4706;68481;1733;3;3
4714;51861;2;1;1
4714;67351;2;1;1
4721;15928;2338;1;1
4723;6513;2338;2;2
4723;16191;2338;1;1
4723;28985;2338;1;1
4723;41218;2338;1;1
4723;51470;2338;1;1
4723;66278;2338;1;1
4724;67932;1733;2;2
4730;5320;2;2;2
4730;15713;2;2;2
4730;29427;2;4;4
4730;41097;2;8;5
4730;53896;2;8;5
4730;72555;2;11;5
4747;5119;2338;2;2
4747;17666;2338;2;2
4747;30085;2338;1;1
4747;39781;2338;1;1
4747;50404;2338;1;1
4752;5372;2;9;5
4752;18071;2;20;6
4752;28423;2;10;5
4752;40917;2;8;5
4752;54048;2;9;5
4752;74313;2;3;3
4769;6348;2;40;7
4769;18079;2;40;7
4769;27416;2;42;7
4769;39618;2;24;6
4769;53341;2;45;7
4769;69299;2;31;7
4775;6202;2;4;4
4775;18400;2;8;5
4775;27737;2;18;6
4775;40564;2;38;7
4775;53799;2;63;8
4775;61665;2;63;8
4783;41384;1733;2;2
4790;51481;1733;1;1
4792;5495;2338;7;5
4792;17842;2338;7;5
4792;30861;2338;10;5
4792;39267;2338;4;4
4792;51128;2338;2;2
4792;65715;2338;1;1
4795;5833;2;4;4
4795;17253;2;3;3
4795;27342;2;3;3
4795;40815;2;4;4
4795;51744;2;4;4
4795;73835;2;11;5
4802;40340;1733;1;1
4824;30091;2;1;1
4824;40417;1733;2;2
4836;66435;1733;2;2
4841;6159;2;19;6
4841;51936;2;1;1
4845;7153;2338;1;1
4845;29991;2338;1;1
4845;52794;2338;1;1
4845;67314;2338;1;1
4854;41409;2;3;3
4854;71304;1733;1;1
4877;40888;2;1;1
4877;67509;2;1;1
4897;53508;1733;1;1
4898;69636;1733;3;3
4901;17170;2;1;1
4901;17170;2338;1;1
4901;29343;2338;1;1
4901;39201;2338;1;1
4901;60593;2338;1;1
4907;70522;2;1;1
4908;29512;1733;2;2
4914;28060;1733;1;1
4914;40153;1733;1;1
4924;6831;2338;8;5
4924;15878;2338;8;5
4924;27243;2338;3;3
4924;41164;2338;8;5
4924;51437;2338;8;5
4924;73138;2338;8;5
4929;6087;2;34;7
4929;18358;2;40;7
4929;27781;2;44;7
4929;38956;2;19;6
4929;53067;2;39;7
4929;66288;2;20;6
4930;6899;2338;1;1
4930;16652;2338;1;1
4930;28514;2338;2;2
4930;39629;2338;2;2
4932;5371;2338;8;5
4932;16582;2338;8;5
4932;30224;2338;2;2
4932;39946;2338;2;2
4932;52750;2338;18;6
4945;5131;2;8;5
4945;16392;2;2;2
4945;28549;2;8;5
4945;40680;2;2;2
4945;53585;2;13;6
4945;63971;2;13;6
4951;5493;2338;40;7
4966;67594;2;1;1
4968;5730;2;2;2
4968;16683;2;2;2
4968;27677;2;2;2
4968;39142;2;8;5
4968;52683;2;8;5
4968;74499;2;2;2
4983;7020;2338;2;2
4983;17951;2338;1;1
4983;29236;2338;1;1
4983;40261;2338;1;1
4983;52566;2338;1;1
4983;65335;2338;1;1
4985;5130;1733;4;4
4985;18346;1733;3;3
4985;28248;1733;3;3
4985;51568;2;8;5
4985;66611;1733;2;2
4987;74104;1733;2;2
4988;5794;2;2;2
4988;41427;2;2;2
4992;69460;2;63;8
5003;67563;1733;3;3
5004;32377;2;2;2
5004;42185;2;1;1
5004;56376;2;2;2
5004;69100;2;1;1
5006;9322;2;10;5
5006;20181;2;6;5
5006;32992;2;5;4
5006;42859;2;8;5
5006;53358;2;3;3
5006;72441;2;8;5
5010;74057;1733;2;2
5015;70782;2;1;1
5023;74266;2;1;1
5031;53499;1733;1;1
5031;72418;1733;1;1
5039;67366;2;1;1
5060;73030;1733;2;2
5067;19412;1733;2;2
5087;67546;1733;1;1
5120;9557;2;63;8
5120;18637;2;90;9
5120;31759;2;71;8
5120;43164;2;77;9
5120;53335;2;96;9
5120;73310;2;91;9
5121;20174;2338;3;3
5129;24232;2;2;2
5129;34678;2;3;3
5129;46668;2;2;2
5129;66355;2;2;2
5139;55122;2;1;1
5142;44436;2338;1;1
5145;49250;2;2;2
5145;68763;1733;2;2
5148;9437;2;11;5
5148;19018;2;20;6
5148;31472;2;27;7
5148;44532;2;50;7
5148;53868;2;62;8
5148;72724;2;63;8
5151;7557;2;1;1
5151;30674;2;2;2
5151;42506;2;18;6
5151;55248;2;39;7
5153;18549;2;3;3
5153;31110;2;4;4
5153;43494;2;20;6
5153;54768;2;18;6
5153;69717;2;18;6
5167;19381;2;2;2
5167;31457;2;2;2
5167;43270;2;2;2
5167;56917;2;1;1
5167;68679;2;2;2
5169;8452;2;16;6
5169;18759;2;13;6
5169;33125;2;13;6
5169;44375;2;35;7
5169;56079;2;68;8
5169;71184;2;62;8
5170;74241;1733;2;2
5172;9507;2;2;2
5172;19336;2;1;1
5175;23074;2;1;1
5175;33399;2;1;1
5175;46781;2;1;1
5175;71107;2;1;1
5179;54689;2338;1;1
5179;75092;2338;2;2
5180;56871;1733;2;2
5189;51544;1733;8;5
5189;73019;1733;8;5
5192;56163;2338;1;1
5192;71310;2338;1;1
5209;18878;2;1;1
5210;20491;2338;1;1
5210;32256;2338;1;1
5210;41910;2338;1;1
5210;68845;2338;1;1
5223;55148;1733;2;2
5223;65877;1733;2;2
5224;9059;2338;3;3
5224;23213;2338;8;5
5227;7465;2;2;2
5227;42852;2;3;3
5227;53658;2;3;3
5227;74807;2;4;4
5230;70512;2;2;2
5233;8978;2;18;6
5233;18674;2;40;7
5233;30522;2;50;7
5233;42217;2;44;7
5233;51132;2;75;8
5233;72352;2;66;8
5234;8398;2;2;2
5234;18919;2;3;3
5234;42656;2;2;2
5234;51502;2;1;1
5235;9538;2;8;5
5235;19640;2;3;3
5235;31468;2;2;2
5235;43603;2;4;4
5235;53809;2;11;5
5235;73120;2;5;4
5237;7872;2;1;1
5239;7755;2;1;1
5239;15738;2;1;1
5239;30038;2;3;3
5239;41087;2;1;1
5239;57679;2;1;1
5239;62970;2;1;1
5240;7338;2338;7;5
5240;18480;2338;7;5
5240;32076;2338;7;5
5240;42651;2338;4;4
5240;56958;2338;4;4
5240;71296;2338;4;4
5244;9415;2;41;7
5244;20068;2;5;4
5244;31462;2;7;5
5244;42660;2;11;5
5244;53949;2;5;4
5244;75945;2;5;4
5245;44236;1733;1;1
5245;53728;1733;2;2
5245;75634;1733;3;3
5247;18794;2;1;1
5248;43596;1733;1;1
5248;50961;1733;1;1
5250;72120;1733;1;1
5251;75314;1733;8;5
5253;9159;2;10;5
5253;26840;2;11;5
5253;38803;2;10;5
5253;50298;2;2;2
5253;63635;2;4;4
5265;72991;1733;2;2
5267;8041;2;40;7
5267;19578;2;20;6
5267;32356;2;20;6
5267;43340;2;43;7
5267;53129;2;11;5
5267;75395;2;25;6
5269;43334;1733;1;1
5275;8933;2;3;3
5275;19877;2;5;4
5275;32652;2;4;4
5275;44006;2;11;5
5275;53641;2;11;5
5275;75478;2;6;5
5277;8691;2;9;5
5277;20437;2;9;5
5277;32164;2;8;5
5277;41983;2;11;5
5277;51542;2;3;3
5280;7901;2;25;6
5280;20258;2;40;7
5280;30513;2;39;7
5280;43563;2;39;7
5291;51329;1733;3;3
5291;75898;1733;2;2
5295;71961;1733;3;3
5296;9525;2338;1;1
5296;42101;2338;10;5
5296;54562;2338;2;2
5305;52627;2338;1;1
5305;63202;2338;2;2
5310;8310;2;10;5
5310;20680;2;10;5
5310;30677;2;11;5
5310;43633;2;10;5
5310;52744;2;10;5
5310;72608;2;12;5
5314;46948;1733;1;1
5317;7411;2;45;7
5317;18565;2;44;7
5317;31851;2;39;7
5317;43441;2;21;6
5317;52125;2;44;7
5320;8104;2338;1;1
5320;20708;2338;1;1
5320;30990;2338;1;1
5320;43113;2338;10;5
5320;57162;2338;2;2
5320;69190;2338;2;2
5321;42380;2;1;1
5321;54811;2;8;5
5324;41956;2;1;1
5324;57322;2;2;2
5332;8395;2;1;1
5332;18820;2;1;1
5332;30416;2;2;2
5332;42426;2;2;2
5332;51900;2;1;1
5332;74812;2;8;5
5335;32557;1733;8;5
5337;42951;2;1;1
5337;55939;2;2;2
5342;33167;2338;1;1
5342;44086;2338;1;1
5347;19663;2;8;5
5352;43450;2;8;5
5354;56103;1733;1;1
5358;19489;2338;1;1
5358;57614;2338;1;1
5358;71075;2338;1;1
5359;8919;2;48;7
5359;18498;2;50;7
5359;30329;2;26;7
5359;41928;2;25;6
5359;57243;2;34;7
5361;7898;1733;8;5
5361;24293;1733;8;5
5361;63352;1733;2;2
5371;7687;2;8;5
5371;19643;2;2;2
5371;32288;2;2;2
5371;44397;2;1;1
5371;44397;1733;1;1
5372;8622;2;88;9
5372;20065;2;63;8
5372;30824;2;63;8
5372;43217;2;88;9
5372;52600;2;88;9
5372;75136;2;88;9
5381;58961;1733;1;1
5387;9043;2338;8;5
5387;19000;2338;2;2
5387;32295;2338;3;3
5387;43472;2338;8;5
5387;51348;2338;18;6
5399;9446;2;91;9
5399;20902;2;92;9
5399;32402;2;65;8
5399;44217;2;74;8
5399;57343;2;91;9
5399;72108;2;89;9
5406;54658;1733;1;1
5409;7597;2;1;1
5410;8992;2;15;6
5410;20035;2;18;6
5410;32787;2;15;6
5410;42807;2;50;7
5410;53327;2;27;7
5410;75604;2;17;6
5411;52209;2;1;1
5417;55312;2;1;1
5418;9037;2;15;6
5418;18554;2;15;6
5418;30669;2;18;6
5418;44418;2;40;7
5418;56999;2;64;8
5418;69020;2;91;9
5423;9510;2;2;2
5423;20267;2;2;2
5423;31763;2;10;5
5423;43057;2;50;7
5423;51200;2;20;6
5423;72854;2;45;7
5424;9433;2;2;2
5424;19607;2;2;2
5425;7669;2;1;1
5425;18512;2;1;1
5425;32676;2;2;2
5425;44453;2;1;1
5425;51724;2;1;1
5425;74382;2;1;1
5425;74382;1733;2;2
5426;55114;1733;3;3
5431;9286;1733;2;2
5438;44050;1733;2;2
5438;52068;1733;3;3
5438;75644;1733;2;2
5448;8042;2338;8;5
5448;20944;2338;8;5
5448;30848;2338;3;3
5448;41578;2338;8;5
5448;57339;2338;1;1
5448;70251;2338;2;2
5449;9040;2;4;4
5449;20107;2;4;4
5449;31342;2;3;3
5449;43380;2;4;4
5449;53454;2;3;3
5449;73879;2;4;4
5452;75044;1733;2;2
5457;56619;2;1;1
5471;28757;2;1;1
5472;7424;2;49;7
5472;21036;2;89;9
5472;33032;2;64;8
5474;9128;2;40;7
5474;20653;2;40;7
5474;32470;2;39;7
5474;42315;2;39;7
5474;56396;2;69;8
5474;65590;2;69;8
5475;7678;2;38;7
5475;21112;2;38;7
5475;31789;2;63;8
5475;42128;2;63;8
5475;52088;2;38;7
5475;72976;2;63;8
5482;9549;2;1;1
5482;19671;2;2;2
5482;32811;2;2;2
5500;44174;2;1;1
5500;56296;2;1;1
5505;35112;1733;1;1
5511;44225;2;1;1
5512;42679;1733;2;2
5518;18780;2;3;3
5518;33141;2;2;2
5518;44114;2;2;2
5518;57039;2;3;3
5518;67467;2;5;4
5519;9139;2;2;2
5519;51909;2;2;2
5519;74504;2;2;2
5521;63670;1733;2;2
5522;72584;1733;3;3
5529;9185;2;14;6
5529;23531;2;23;6
5529;34579;2;24;6
5529;47115;2;35;7
5529;64859;2;25;6
5529;73254;2;25;6
5547;9444;2;38;7
5547;18999;2;8;5
5547;32653;2;2;2
5547;42805;2;8;5
5547;52344;2;18;6
5547;72338;2;38;7
5547;72338;1733;1;1
5548;30341;2;1;1
5552;43861;2;1;1
5552;56493;2;9;5
5556;70996;1733;1;1
5557;53405;2;2;2
5557;74661;2;1;1
5559;9070;2;2;2
5559;49645;2;5;4
5559;64088;2;5;4
5567;7897;2;1;1
5572;72582;2;3;3
5579;75867;1733;2;2
5584;9137;2;2;2
5584;21083;2;18;6
5584;30877;2;8;5
5584;42408;2;10;5
5584;56389;2;3;3
5595;73725;1733;1;1
5599;71882;1733;1;1
5608;8282;2;1;1
5608;56372;2;28;7
5608;70655;2;28;7
5614;67607;1733;2;2
5615;7857;2;2;2
5615;18624;2;2;2
5615;31404;2;21;6
5615;43237;2;1;1
5615;56701;2;18;6
5615;71794;2;8;5
5621;42824;2;2;2
5625;9592;2;1;1
5634;8554;2;4;4
5634;19934;2;3;3
5634;32267;2;1;1
5634;42457;2;1;1
5634;53198;2;2;2
5634;75147;2;3;3
5642;72810;1733;1;1
5643;8631;2;41;7
5643;21254;2;40;7
5643;32689;2;40;7
5643;41904;2;63;8
5643;51906;2;51;8
5643;74234;2;72;8
5650;42395;1733;2;2
5652;19991;1733;3;3
5652;31000;1733;4;4
5656;8255;2;2;2
5656;19866;2;2;2
5656;32860;2;2;2
5656;44413;2;1;1
5656;75316;2;1;1
5664;9553;2;40;7
5664;18576;2;65;8
5664;31035;2;64;8
5664;43871;2;44;7
5664;52661;2;70;8
5664;73699;2;66;8
5664;73699;1733;2;2
5669;18825;2338;4;4
5669;57196;2338;2;2
5679;8911;2;1;1
5679;20945;2;1;1
5679;33128;2;2;2
5679;44420;2;2;2
5679;51610;2;10;5
5679;73585;2;1;1
5680;8241;2;10;5
5680;18737;2;18;6
5680;31363;2;39;7
5680;42186;2;34;7
5680;55863;2;48;7
5683;7440;2;67;8
5683;20234;2;89;9
5683;30320;2;89;9
5688;73859;1733;8;5
5693;45632;1733;4;4
5696;55077;2;1;1
5700;18632;2;2;2
5700;30908;2;1;1
5700;42363;2;1;1
5710;8224;2;6;5
5710;21181;2;11;5
5710;31161;2;20;6
5710;43066;2;39;7
5710;53523;2;20;6
5710;72476;2;20;6
5723;32468;2;1;1
5723;43041;2;2;2
5723;53962;2;1;1
5723;72634;2;1;1
5723;72634;1733;2;2
5726;9186;2;8;5
5726;20230;2;8;5
5726;31389;2;8;5
5726;44049;2;20;6
5726;54527;2;20;6
5730;7692;1733;1;1
5730;20369;1733;1;1
5730;51292;1733;2;2
5733;19543;2;2;2
5733;43155;2;2;2
5733;57602;2;1;1
5735;20961;2;1;1
5735;31259;2;1;1
5735;43961;2;1;1
5735;52155;2;2;2
5735;73433;2;2;2
5740;9484;2;1;1
5740;19859;2;2;2
5740;30342;2;1;1
5740;42549;2;8;5
5740;52603;2;8;5
5740;75588;2;8;5
5746;8670;2;15;6
5746;45743;2;3;3
5746;58555;2;3;3
5746;74548;2;9;5
5749;55585;2;2;2
5753;31540;2;2;2
5753;42840;2;8;5
5753;55161;2;1;1
5753;71845;2;3;3
5762;8719;2;1;1
5762;19330;2;1;1
5762;30991;2;1;1
5784;7409;2;2;2
5784;19192;2;1;1
5784;31355;2;2;2
5784;42806;2;2;2
5784;51106;2;1;1
5784;73488;2;2;2
5786;7357;2;70;8
5786;19523;2;64;8
5786;32412;2;89;9
5786;42158;2;88;9
5786;54584;2;64;8
5786;67844;2;89;9
5794;8713;2;63;8
5794;20896;2;88;9
5794;31643;2;8;5
5794;43487;2;63;8
5794;53887;2;63;8
5794;75226;2;88;9
5795;42595;1733;3;3
5805;9354;2;1;1
5805;33046;2;1;1
5805;42893;2;2;2
5805;51734;2;2;2
5805;73750;2;3;3
5807;7967;2338;4;4
5807;21050;2338;3;3
5812;18718;2338;1;1
5814;24121;1733;3;3
5814;33994;1733;3;3
5814;47418;1733;1;1
5814;59344;1733;2;2
5814;73752;1733;3;3
5815;56197;2;1;1
5815;70475;2;2;2
5819;7547;2;2;2
5819;19642;2;2;2
5819;32727;2;2;2
5822;57149;2;1;1
5826;9367;2;2;2
5826;20435;2;3;3
5827;9067;2;70;8
5827;18692;2;64;8
5827;31979;2;88;9
5832;74471;1733;1;1
5838;74284;1733;2;2
5850;7894;2;1;1
5850;20443;2;10;5
5850;44193;2;1;1
5850;54762;2;21;6
5850;69554;2;22;6
5851;32840;2;2;2
5851;43001;2;2;2
5852;7930;2;18;6
5852;20125;2;38;7
5852;31722;2;38;7
5852;42154;2;38;7
5852;53394;2;88;9
5852;72689;2;88;9
5867;66602;1733;1;1
5870;7761;2;8;5
5870;21117;2;8;5
5870;31552;2;25;6
5870;44095;2;25;6
5870;56281;2;25;6
5870;70875;2;50;7
5876;75347;1733;2;2
5879;8361;1733;1;1
5881;9111;2;8;5
5881;20617;2;2;2
5881;31148;2;2;2
5881;43126;2;2;2
5881;52632;2;2;2
5881;76068;1733;2;2
5893;62541;2;2;2
5893;62541;1733;1;1
5895;51990;1733;1;1
5904;54995;1733;2;2
5907;7914;2;19;6
5907;18717;2;38;7
5907;32452;2;35;7
5907;43675;2;44;7
5907;50982;2;78;9
5907;76050;2;79;9
5909;8721;2;26;7
5909;20958;2;22;6
5909;31626;2;20;6
5909;44374;2;44;7
5909;53103;2;43;7
5909;75877;2;40;7
5913;75723;2;1;1
5916;8829;2;2;2
5916;30282;2;1;1
5916;42398;2;3;3
5916;57522;2;4;4
5922;75095;2;8;5
5925;9443;2;38;7
5925;21171;2;39;7
5925;30275;2;22;6
5925;42230;2;39;7
5925;55034;2;41;7
5925;70226;2;26;7
5931;20388;1733;1;1
5931;31387;1733;2;2
5931;43498;1733;8;5
5931;54213;1733;8;5
5941;7373;2;20;6
5941;19340;2;5;4
5941;31255;2;6;5
5941;43703;2;20;6
5941;55682;2;40;7
5941;62907;2;20;6
5948;9475;2;2;2
5948;19521;2;10;5
5948;32340;2;64;8
5948;43306;2;39;7
5948;57728;2;34;7
5952;31712;2;1;1
5958;7786;2338;1;1
5958;19292;2338;1;1
5958;57198;2338;1;1
5961;69407;2;18;6
5962;51831;1733;3;3
5962;73318;1733;2;2
5963;30784;2;1;1
5967;42757;2;1;1
5967;55549;2;1;1
5974;8489;2;1;1
5974;30556;2;4;4
5974;43150;2;2;2
5974;56311;2;2;2
5974;69664;2;2;2
5983;8270;2;67;8
5983;19660;2;40;7
5983;30296;2;40;7
5983;43437;2;5;4
5983;51410;2;26;7
5983;75794;2;26;7
5987;26364;1733;2;2
5987;37267;1733;1;1
5987;63097;1733;2;2
5991;30461;1733;2;2
5991;42575;1733;3;3
5991;52294;1733;4;4
5991;72841;1733;1;1
5992;71405;1733;2;2
5993;34996;1733;1;1
5998;9267;2338;18;6
5998;19828;2338;63;8
5998;32934;2338;18;6
5998;42011;2338;8;5
5998;52189;2338;18;6
5998;74736;2338;8;5
5999;64821;1733;1;1
6000;7855;2;1;1
6000;33029;2;8;5
6000;55315;2;1;1
6004;7546;2;43;7
6004;20646;2;77;9
6004;30663;2;49;7
6004;42663;2;50;7
6004;55609;2;63;8
6013;72703;1733;2;2
6016;47186;2;2;2
6023;20273;2;1;1
6024;54505;2;1;1
6024;66598;2;1;1
6031;43913;2;9;5
6031;55544;2;8;5
6038;18957;2338;2;2
6038;41982;2338;2;2
6038;52786;2338;2;2
6038;72794;2338;1;1
6044;7837;2338;2;2
6044;19522;2338;2;2
6044;31822;2338;2;2
6044;43005;2338;3;3
6044;52109;2338;2;2
6044;75760;2338;2;2
6053;9009;2;4;4
6053;19096;2;4;4
6053;32705;2;12;5
6057;72909;1733;2;2
6071;9394;2;28;7
6071;23706;2;45;7
6071;33991;2;78;9
6071;45279;2;79;9
6071;60371;2;66;8
6071;76136;2;90;9
6072;8302;2;71;8
6072;45774;2;78;9
6072;64039;2;79;9
6079;53190;1733;2;2
6079;72924;1733;3;3
6080;9397;2;18;6
6080;21305;2;18;6
6080;30400;2;20;6
6080;44514;2;20;6
6080;56007;2;20;6
6088;7741;2338;1;1
6104;74702;1733;1;1
6112;51567;2;1;1
6114;69896;1733;1;1
6121;7407;1733;1;1
6121;44252;1733;1;1
6124;68030;2;1;1
6125;67728;2338;1;1
6137;8729;2;8;5
6137;20594;2;8;5
6138;9297;2;67;8
6138;21053;2;69;8
6138;31774;2;66;8
6138;44013;2;70;8
6138;53174;2;67;8
6138;74785;2;71;8
6142;53425;2;1;1
6143;73066;2;1;1
6147;38973;1733;2;2
6147;68020;1733;2;2
6155;8436;2;64;8
6155;19033;2;64;8
6155;31505;2;64;8
6155;42499;2;43;7
6155;54851;2;45;7
6160;9112;2;2;2
6170;61487;1733;2;2
6177;53049;2;1;1
6183;8331;2;11;5
6183;20151;2;13;6
6183;33064;2;4;4
6183;41790;2;4;4
6183;56590;2;1;1
6183;68159;2;2;2
6190;42883;1733;2;2
6190;53703;1733;8;5
6190;74654;1733;3;3
6193;8873;2;1;1
6196;8983;2;38;7
6196;20457;2;8;5
6196;30290;2;8;5
6196;42692;2;63;8
6196;51275;2;63;8
6196;73428;2;63;8
6196;73428;1733;1;1
6200;8731;2;1;1
6200;19115;2;1;1
6200;30471;2;1;1
6200;44143;2;2;2
6210;7946;2;4;4
6210;21338;2;2;2
6210;31233;2;1;1
6210;53056;2;2;2
6210;75722;2;2;2
6214;8613;2;2;2
6214;20046;2;1;1
6214;32825;2;1;1
6214;43308;2;8;5
6216;8798;2;6;5
6216;19649;2;22;6
6216;31290;2;64;8
6216;44030;2;64;8
6216;52501;2;64;8
6216;72519;2;20;6
6217;9152;2;1;1
6217;70556;2;3;3
6221;8466;2;3;3
6221;20549;2;3;3
6221;32145;2;3;3
6221;43984;2;3;3
6221;55755;2;3;3
6221;61603;2;4;4
6224;8519;2;10;5
6224;19561;2;9;5
6224;30625;2;12;5
6224;42648;2;12;5
6224;52448;2;64;8
6224;75611;2;50;7
6226;7425;2;1;1
6226;63910;2;2;2
6227;7511;2338;1;1
6227;21027;2338;1;1
6227;57341;2338;1;1
6239;8159;2338;2;2
6239;20119;2338;7;5
6239;32568;2338;2;2
6239;42610;2338;7;5
6239;57738;2338;10;5
6239;70462;2338;2;2
6242;23301;2338;1;1
6244;43245;2338;1;1
6246;8744;2338;2;2
6246;24074;2338;2;2
6246;35480;2338;2;2
6251;9317;2;19;6
6251;19273;2;11;5
6251;30791;2;21;6
6251;43082;2;45;7
6251;54217;2;44;7
6251;74945;2;18;6
6254;9526;2;1;1
6271;74427;1733;2;2
6276;52469;1733;2;2
6276;72919;1733;3;3
6281;8818;2338;1;1
6281;19492;2338;1;1
6281;73511;2;1;1
6284;8617;2;4;4
6284;18923;2;10;5
6284;32187;2;19;6
6284;42014;2;18;6
6286;8295;2338;10;5
6286;20294;2338;10;5
6294;7990;2;8;5
6294;19784;2;38;7
6294;32180;2;43;7
6294;43059;2;66;8
6294;56638;2;70;8
6294;71050;2;48;7
6301;51451;1733;8;5
6301;72510;1733;2;2
6322;8640;2;89;9
6322;20041;2;89;9
6322;31153;2;90;9
6322;42561;2;93;9
6322;53770;2;90;9
6322;74605;2;18;6
6328;31261;1733;1;1
6328;43115;1733;2;2
6328;52317;1733;8;5
6333;8941;2;3;3
6333;20535;2;3;3
6333;31790;2;2;2
6337;55756;1733;2;2
6337;71488;1733;8;5
6338;7476;2;10;5
6338;18655;2;20;6
6338;43357;2;70;8
6338;54200;2;53;8
6338;72387;2;45;7
6342;43188;2;1;1
6342;57086;2;2;2
6343;8908;2;26;7
6343;18551;2;17;6
6343;30805;2;44;7
6343;43864;2;34;7
6343;55156;2;43;7
6343;65897;2;4;4
6347;43771;2;1;1
6347;55260;2;1;1
6349;55744;1733;1;1
6366;71526;2;1;1
6367;7830;2;3;3
6369;25592;1733;2;2
6369;37200;1733;2;2
6379;43925;2;1;1
6379;54322;2;1;1
6379;68994;2;2;2
6388;7828;2;5;4
6388;19165;2;2;2
6388;32816;2;2;2
6388;42952;2;2;2
6388;56532;2;2;2
6391;57027;1733;1;1
6391;71554;1733;2;2
6394;56687;2;1;1
6406;9453;2;1;1
6406;22030;2;40;7
6406;34061;2;62;8
6406;47176;2;44;7
6407;74896;1733;1;1
6424;34773;1733;1;1
6426;7428;2;2;2
6426;21074;2;2;2
6426;31628;2;1;1
6426;69730;2;1;1
6428;47039;2;1;1
6430;8406;1733;1;1
6437;8772;2;2;2
6437;18546;2;2;2
6437;31143;2;1;1
6437;43842;2;1;1
6437;52712;2;2;2
6437;73670;2;2;2
6438;8935;2;72;8
6438;20734;2;79;9
6438;31632;2;58;8
6438;43656;2;65;8
6438;55438;2;70;8
6438;66710;2;90;9
6441;44781;1733;2;2
6456;71165;1733;3;3
6462;9487;2338;2;2
6463;8967;2;2;2
6463;18876;2;4;4
6463;31754;2;1;1
6465;8904;2;13;6
6465;18746;2;18;6
6465;30926;2;40;7
6465;43194;2;44;7
6465;55517;2;66;8
6465;66578;2;15;6
6467;57327;2;1;1
6467;71923;2;2;2
6469;9366;2;5;4
6469;20825;2;4;4
6469;32043;2;11;5
6469;43520;2;6;5
6469;57333;2;9;5
6472;8033;2;1;1
6480;69295;2;1;1
6482;8097;2;2;2
6482;19520;2;18;6
6482;31019;2;8;5
6482;43160;2;38;7
6482;52630;2;38;7
6482;73191;2;38;7
6483;31834;1733;2;2
6483;42713;1733;1;1
6484;9586;2;4;4
6484;21347;2;4;4
6484;31989;2;27;7
6484;43932;2;8;5
6484;52857;2;2;2
6484;74295;2;12;5
6488;8094;2;31;7
6488;18921;2;11;5
6488;31678;2;11;5
6488;43235;2;10;5
6488;50983;2;20;6
6488;74847;2;6;5
6501;19264;2;1;1
6501;32591;2;3;3
6501;43036;2;8;5
6501;54445;2;10;5
6501;63143;2;6;5
6502;9013;2;96;9
6502;20078;2;98;9
6502;33148;2;92;9
6502;44218;2;79;9
6502;54079;2;67;8
6502;72393;2;91;9
6506;55433;2;2;2
6523;62395;2;1;1
6528;56772;1733;1;1
6536;54288;1733;2;2
6540;9457;2338;2;2
6540;18836;2338;1;1
6540;31634;2338;4;4
6540;42069;2338;2;2
6540;57111;2338;1;1
6545;67504;2;8;5
6556;7490;2338;3;3
6556;19026;2338;8;5
6556;32061;2338;2;2
6556;42361;2338;8;5
6556;53206;2338;18;6
6556;75597;2338;2;2
6560;8820;2;1;1
6562;7613;1733;2;2
6562;20108;1733;8;5
6562;30565;1733;3;3
6565;55974;1733;2;2
6566;7841;2;13;6
6566;19841;2;40;7
6566;31268;2;20;6
6566;41969;2;48;7
6566;51657;2;45;7
6566;73256;2;12;5
6568;43285;2;1;1
6568;57138;2;1;1
6569;47296;2;1;1
6569;59399;1733;1;1
6570;71680;1733;2;2
6574;71990;2;1;1
6578;7805;2338;1;1
6578;54907;2338;1;1
6581;8805;2338;12;5
6581;21354;2338;1;1
6581;32027;2338;2;2
6581;44298;2338;1;1
6589;9032;2;4;4
6589;19468;2;4;4
6589;30501;2;63;8
6589;43435;2;44;7
6589;51548;2;49;7
6589;75410;2;51;8
6590;7900;2;68;8
6590;18849;2;69;8
6590;31460;2;71;8
6590;44492;2;53;8
6590;51803;2;51;8
6590;73643;2;71;8
6592;7753;2;1;1
6593;7434;2;63;8
6593;19774;2;88;9
6593;32404;2;88;9
6593;43637;2;88;9
6593;51908;2;88;9
6593;51908;1733;1;1
6593;74469;2;63;8
6598;69952;2;2;2
6601;57287;2;1;1
6609;31927;2;1;1
6609;43565;2;1;1
6612;8814;2;26;7
6612;19438;2;42;7
6612;31088;2;41;7
6612;42962;2;39;7
6612;54869;2;3;3
6612;63228;2;51;8
6616;8346;2;64;8
6616;20180;2;88;9
6616;30997;2;88;9
6616;43197;2;88;9
6616;56165;2;88;9
6637;9254;2338;2;2
6637;22367;2;1;1
6637;22367;2338;2;2
6637;34900;2338;2;2
6637;45031;2338;2;2
6638;19423;2;1;1
6642;43137;2;1;1
6642;55539;2;1;1
6642;70374;2;1;1
6659;7442;2;63;8
6659;20758;2;45;7
6659;31330;2;54;8
6659;43747;2;54;8
6659;56337;2;61;8
6659;71026;2;69;8
6667;8067;2;63;8
6667;18996;2;63;8
6667;31554;2;64;8
6669;30551;1733;1;1
6675;7997;2;2;2
6677;8441;2;9;5
6677;20534;2;2;2
6677;31236;2;1;1
6677;41947;2;2;2
6677;51257;2;8;5
6677;74022;2;40;7
